cell_label,brain_section_label,cluster_alias,average_correlation_score,x_section,y_section,z_section,x_reconstructed,y_reconstructed,z_reconstructed,parcellation_index,x_ccf,y_ccf,z_ccf,parcellation_division,parcellation_structure,parcellation_substructure,cfos
1019171906102190897,C57BL6J-638850.42,14983,0.581174384772197,6.043862443089002,4.573949591490457,7.6,5.963390497960075,4.8950207621578254,7.6,179,6.4563191501399215,3.385894136905658,6.144745318485612,TH,LH,LH,1
1017092617101540730,C57BL6J-638850.38,14865,0.539352098808793,4.773574225224106,4.577358482681342,6.800000000000001,4.960217504083807,4.467407379084891,6.800000000000001,179,7.199635909654746,2.9012182841346483,5.122047413061842,TH,LH,LH,2
1017092617101770165-1,C57BL6J-638850.38,14962,0.715898212943301,4.593750436857455,4.912460117023569,6.800000000000001,4.844309326887981,4.729684426047415,6.800000000000001,179,7.166299769723077,3.195692101513224,5.004904508699155,TH,LH,LH,2
1019171907102090761,C57BL6J-638850.37,5230,0.582254459665334,6.004163647552145,4.900252420453312,6.6000000000000005,6.023795487807003,4.772031427287361,6.6000000000000005,179,7.373891159845776,3.280551145820745,6.202440391642771,TH,LH,LH,0
1017092617101780224-1,C57BL6J-638850.38,14962,0.536456298795467,4.681230249171221,4.882846034265449,6.800000000000001,4.910289406866616,4.719376806113091,6.800000000000001,179,7.169812702300772,3.181622797873653,5.075891883088391,TH,LH,LH,2
1017092617101780489-1,C57BL6J-638850.38,14962,0.696313101374019,4.686110703342703,5.020603795817038,6.800000000000001,4.859681907973078,4.840779616946617,6.800000000000001,179,7.153048992979446,3.326925800398293,5.007364046242814,TH,LH,LH,2
1017092617101560567,C57BL6J-638850.38,14983,0.582879081545637,5.858795646751443,4.40089528366588,6.800000000000001,6.030644013709733,4.4196770191897725,6.800000000000001,179,7.234965199430904,2.8697215013004125,6.216133116886538,TH,LH,LH,0
1019171907102040317,C57BL6J-638850.40,14956,0.64805925501675,5.073321946561562,4.937945671213656,7.2,5.091447524801364,4.917614044296775,7.2,179,6.7909820654821615,3.399894588529861,5.259806568090653,TH,LH,LH,2
1019171907102040324-2,C57BL6J-638850.40,14865,0.649332747332955,4.9732813779337794,4.578523049397351,7.2,5.032055912677807,4.627661885119392,7.2,179,6.822306370014125,3.0726852858843383,5.195270924758416,TH,LH,LH,2
1019171907102040347-2,C57BL6J-638850.40,14956,0.719610889881826,5.042067095078764,4.888929742908377,7.2,5.066163400311097,4.891527340478091,7.2,179,6.79227998690585,3.376387626398384,5.222734574750925,TH,LH,LH,2
1019171907101860218-1,C57BL6J-638850.37,14865,0.681394629787129,5.116504424805752,4.608058983658284,6.6000000000000005,5.131608874923796,4.4646142240592495,6.6000000000000005,179,7.38464202754689,2.9115491453384914,5.292928333723287,TH,LH,LH,1
1019171907101860455-1,C57BL6J-638850.37,14983,0.580276848727759,5.075203677673723,4.830880554101286,6.6000000000000005,5.108416271103859,4.71407277352983,6.6000000000000005,179,7.355010340428362,3.19524750248627,5.264656964177093,TH,LH,LH,1
1017092617101800112-1,C57BL6J-638850.38,14956,0.541610789391086,5.647012844449421,4.682343362764101,6.800000000000001,5.797965193862644,4.711316992394376,6.800000000000001,179,7.193864083553696,3.2022226343131623,5.9660452410072855,TH,LH,LH,0
1017092617101800174-1,C57BL6J-638850.38,2907,0.514853317709649,5.779061214233907,4.698276734576028,6.800000000000001,5.904400201382862,4.724141092194413,6.800000000000001,179,7.19576038059954,3.216899412724682,6.08134877301222,TH,LH,LH,0
1017092617101800299-1,C57BL6J-638850.38,14977,0.751164618921041,5.630814786180345,4.797736208246671,6.800000000000001,5.765170221005002,4.78669134317801,6.800000000000001,179,7.184932992978887,3.2831612338838383,5.941738480539615,TH,LH,LH,0
1019171906101990154,C57BL6J-638850.42,14962,0.539732595900941,5.234583428979713,4.606794388874444,7.6,4.990463778811916,4.9586765551450505,7.6,179,6.42287900394446,3.430098860044822,5.158901374206676,TH,LH,LH,0
1019171907102100428,C57BL6J-638850.37,14983,0.572527360751267,5.907607516923745,4.639779308197605,6.6000000000000005,5.939179376707983,4.514315217316651,6.6000000000000005,179,7.400718958663941,2.9895357971977137,6.109937437307066,TH,LH,LH,0
1019171907101680527,C57BL6J-638850.40,14865,0.647517966367077,5.842719789629359,4.526864428531281,7.2,5.865423942479062,4.62146943375058,7.2,179,6.845201881793951,3.090445332892983,6.036268773635621,TH,LH,LH,1
1019171907101681079,C57BL6J-638850.40,14956,0.69538218053823,5.7304587923062975,4.8461247354637775,7.2,5.753531175057727,4.8501850089542415,7.2,179,6.816001710396793,3.345961803986647,5.925299483751827,TH,LH,LH,1
1104095349101950111-2,C57BL6J-638850.39,14956,0.576959094878593,4.933407742176726,5.027315483329288,7.0,4.891631105804013,4.89772241023478,7.0,179,6.968151722748942,3.378934794486465,5.055690763517557,TH,LH,LH,2
1017092617101800108-1,C57BL6J-638850.38,14956,0.552092390508241,5.918985742799117,4.628386466523265,6.800000000000001,6.127098354042476,4.625204484570968,6.800000000000001,179,7.213059101699062,3.111460672544045,6.30589811660687,TH,LH,LH,2
1019171907101690264-1,C57BL6J-638850.40,14956,0.745716475196835,6.049412795385196,4.958264978125973,7.2,6.077065556574567,4.939424079866811,7.2,179,6.815251883366757,3.4508674247362623,6.262408791640326,TH,LH,LH,2
1104095349101960195-3,C57BL6J-638850.39,14956,0.554069576903434,4.912994245948449,4.673386093879522,7.0,4.921035499312029,4.556713598648956,7.0,179,7.00775212062067,2.996296776958589,5.081368267506243,TH,LH,LH,2
1104095349101960639-1,C57BL6J-638850.39,14983,0.575395278059144,5.125174382291573,4.592692405413034,7.0,5.100257880456995,4.546163034630332,7.0,179,7.013920977204776,2.9884978712047894,5.264442929412346,TH,LH,LH,2
1104095349101960786,C57BL6J-638850.39,14956,0.502341014590171,5.226129825038246,4.783683767238519,7.0,5.279528375460635,4.7193941383000455,7.0,179,6.998348523508768,3.1936412710666016,5.443347727154015,TH,LH,LH,2
1019171907102040105-2,C57BL6J-638850.40,14956,0.579875660520329,5.127784430355782,4.645948639266929,7.2,5.134749830391473,4.670647814885634,7.2,179,6.819328569941527,3.1296355605095845,5.29075947263066,TH,LH,LH,2
1019171907102040191-2,C57BL6J-638850.40,5231,0.581967886924245,5.059254271552631,4.580245942607804,7.2,5.061168313419844,4.617552045313071,7.2,179,6.824351481667383,3.061326981635017,5.225662315993475,TH,LH,LH,2
1019171906102190669,C57BL6J-638850.42,14865,0.692171485076228,5.9163870181747145,4.589682705833832,7.6,5.82620209025916,4.921473606189792,7.6,179,6.449017497804223,3.415523366251624,5.998537614289545,TH,LH,LH,1
1017092617101770201-1,C57BL6J-638850.38,14962,0.522155057834025,4.597883444234707,4.940385043530407,6.800000000000001,4.829697671783195,4.754468743768268,6.800000000000001,179,7.162166001388924,3.229066213588077,4.979509476710425,TH,LH,LH,2
1017092617101790111-1,C57BL6J-638850.38,14865,0.646938380939666,5.591872339166434,4.6655909492352805,6.800000000000001,5.77471662074723,4.686058900016402,6.800000000000001,179,7.196653156439133,3.170149166047283,5.9501439464907575,TH,LH,LH,0
1019171907101860169-1,C57BL6J-638850.37,14865,0.635822261243522,5.075089999889576,4.6042853867634745,6.6000000000000005,5.0479350282965125,4.447981276160097,6.6000000000000005,179,7.38388536571076,2.8933725862719206,5.204320888756761,TH,LH,LH,1
1019171907101860252,C57BL6J-638850.37,14983,0.503071048277702,5.075804673661155,4.6729424040163865,6.6000000000000005,5.100035173526065,4.556133179678561,6.6000000000000005,179,7.373682743896837,3.011385811828299,5.264880225765628,TH,LH,LH,1
1017092617101790540-1,C57BL6J-638850.38,14956,0.671779673302574,5.62982797505505,4.857106791408302,6.800000000000001,5.740197232711562,4.810579288206991,6.800000000000001,179,7.1811853697297625,3.312453649637736,5.91538704430919,TH,LH,LH,1
1019171907101860831,C57BL6J-638850.37,5254,0.55476267850693,5.288323417681809,4.933243141540885,6.6000000000000005,5.310280317316389,4.782409848056755,6.6000000000000005,179,7.353185914220362,3.2749611518268744,5.4781103446024,TH,LH,LH,0
1017092617101800219-1,C57BL6J-638850.38,14956,0.568470054138348,5.999729002994439,4.682608099743851,6.800000000000001,6.224364537642511,4.654457927184347,6.800000000000001,179,7.212588427967116,3.145501953844787,6.407548771835709,TH,LH,LH,2
1017092617101800340-1,C57BL6J-638850.38,14956,0.619055752255504,5.857984997006677,4.779841769748402,6.800000000000001,5.97894308674338,4.830906807012756,6.800000000000001,179,7.185192164855314,3.341073313815829,6.150762361239728,TH,LH,LH,0
1019171907101860527-1,C57BL6J-638850.37,14956,0.58646108127729,5.042462209641913,4.912409569919837,6.6000000000000005,5.068494578323736,4.801843726006461,6.6000000000000005,179,7.34380021602366,3.293489022887693,5.2225605835372,TH,LH,LH,1
1017092617101800203,C57BL6J-638850.38,14962,0.624172799889564,5.921553926471513,4.6869474937591855,6.800000000000001,6.131033179713524,4.687106017777428,6.800000000000001,179,7.206890589553287,3.175926555148182,6.31870446858159,TH,LH,LH,2
1017092617101800254-1,C57BL6J-638850.38,14956,0.723308666951299,5.764487305910928,4.747969759612411,6.800000000000001,5.875515021834068,4.780290942747634,6.800000000000001,179,7.188177033537344,3.281791779455387,6.047463173492302,TH,LH,LH,0
1019171907101690524-2,C57BL6J-638850.40,14977,0.614348606243461,5.828167508176092,4.9025483121537645,7.2,5.839705210141452,4.887787099981285,7.2,179,6.814155603541508,3.39013961525182,6.015162073372515,TH,LH,LH,1
1104095349101960224-2,C57BL6J-638850.39,14962,0.509454745802502,4.962093483482051,4.831666389595011,7.0,4.916372545749535,4.657862905082136,7.0,179,6.995623289893176,3.113500061179509,5.07353298718996,TH,LH,LH,2
1104095349101960466-3,C57BL6J-638850.39,14983,0.605625449761605,5.0778078184227695,4.806251964853485,7.0,5.052242806885947,4.680553134452405,7.0,179,6.996436101003637,3.144766082293517,5.20928253476792,TH,LH,LH,2
1019171907101950459,C57BL6J-638850.43,14962,0.73975220424407,5.90531979876589,4.9879662179946775,7.800000000000001,5.940916446609873,4.95941032504371,7.800000000000001,179,6.268704356413418,3.4462294837499003,6.12931269708363,TH,LH,LH,0
1019171906102190864,C57BL6J-638850.42,14956,0.597127691073727,6.039032685493769,4.506398538330973,7.6,5.932375038588086,4.830269638549515,7.6,179,6.462379311966382,3.315736139227045,6.1085590867905415,TH,LH,LH,1
1019171907102090730,C57BL6J-638850.37,14956,0.624326265742773,5.962693830234988,4.91149324058661,6.6000000000000005,5.9773587988453,4.8065639016438055,6.6000000000000005,179,7.368752244724456,3.3178552180064367,6.156415765662404,TH,LH,LH,0
1019171907102090743,C57BL6J-638850.37,14956,0.634437426109868,6.048967567205293,4.84615960963874,6.6000000000000005,6.074517885294845,4.669525704273679,6.6000000000000005,179,7.387611947315316,3.1620260828174445,6.259910212282192,TH,LH,LH,1
1019171907102100658,C57BL6J-638850.37,14956,0.614236797320354,6.001394583505349,4.750873650575952,6.6000000000000005,6.063532326930248,4.596477592369129,6.6000000000000005,179,7.395454647771951,3.080680012202285,6.245760764909464,TH,LH,LH,0
1019171907101860219-1,C57BL6J-638850.37,14983,0.604312152941325,4.949391571898127,4.756032937670781,6.6000000000000005,5.009270107785827,4.600321980219902,6.6000000000000005,179,7.365025586972361,3.0655772856999937,5.157438467633939,TH,LH,LH,1
1019171907101860225-1,C57BL6J-638850.37,14865,0.653861829478805,5.093608343456191,4.632913866205096,6.6000000000000005,5.102671250716397,4.514112072017598,6.6000000000000005,179,7.378061285267529,2.9675334571264136,5.262368537674556,TH,LH,LH,1
1019171907101860290,C57BL6J-638850.37,14956,0.643638006687511,4.831226692040976,4.921184954343066,6.6000000000000005,4.912151577473262,4.791557028430754,6.6000000000000005,179,7.34091918190398,3.2774492941666016,5.069007324603352,TH,LH,LH,1
1019171907101860419-1,C57BL6J-638850.37,14956,0.6974906272867,5.08042054468983,4.796895064512776,6.6000000000000005,5.1265712158521,4.672908685019283,6.6000000000000005,179,7.360261354639818,3.1489482507852675,5.283409307244778,TH,LH,LH,1
1017092617101800057-1,C57BL6J-638850.38,14962,0.675112784196835,5.760069575631078,4.631484326942007,6.800000000000001,5.9078910203366215,4.646040086535019,6.800000000000001,179,7.204591285441768,3.130218652459735,6.082400667807836,TH,LH,LH,0
1019171907201690337,C57BL6J-638850.40,14983,0.618268091273023,5.952734608983671,4.829472507413393,7.2,6.004672534593958,4.84329310109478,7.2,179,6.823980242367711,3.342090953984495,6.183593824807456,TH,LH,LH,1
1017092617101800170-1,C57BL6J-638850.38,14962,0.661900250109411,5.990084452622179,4.656166215143323,6.800000000000001,6.221895866335163,4.616774035055898,6.800000000000001,179,7.217284679967553,3.099791223093348,6.40944551005333,TH,LH,LH,2
1019171907101690298-2,C57BL6J-638850.40,14956,0.607992402126712,5.985697704634962,4.806216704630121,7.2,6.045616553684247,4.830629843288943,7.2,179,6.826288176789622,3.33034708231445,6.22158149809359,TH,LH,LH,1
1104095349101960241-1,C57BL6J-638850.39,14956,0.6531358255649,4.979005077481208,4.885507296176323,7.0,4.889955028468676,4.70948244419423,7.0,179,6.988637141278582,3.17411611579522,5.045186343019319,TH,LH,LH,2
1104095349201960345,C57BL6J-638850.39,14956,0.592902785196947,5.002994154460328,4.52913277243054,7.0,5.029551569711639,4.476516074991866,7.0,179,7.018999301044728,2.914739339524083,5.182397336347115,TH,LH,LH,2
1019171907102310060,C57BL6J-638850.37,14956,0.536885021292451,5.980247122859628,5.007234500920134,6.6000000000000005,6.0005094501188845,4.913397162536192,6.6000000000000005,179,7.357494250229855,3.43702178619772,6.1850215745517385,TH,LH,LH,0
1019171907102040582-2,C57BL6J-638850.40,14956,0.677447379672089,4.853426356407764,4.7751668706719,7.2,4.909394450680802,4.779908162149261,7.2,179,6.800800125293623,3.247318664784326,5.066665253352037,TH,LH,LH,2
1017092617101540788,C57BL6J-638850.38,14983,0.557476951931719,4.719390742251134,4.610227928369301,6.800000000000001,4.916495415360985,4.528327322195714,6.800000000000001,179,7.190843736748841,2.973542245905177,5.072693041106463,TH,LH,LH,2
1017092617101541137,C57BL6J-638850.38,14956,0.621300977997254,4.924115523018405,4.705023956925183,6.800000000000001,5.105250002502039,4.488218503760809,6.800000000000001,179,7.200782814022493,2.9315877275677487,5.266075675086125,TH,LH,LH,1
1019171907102090527,C57BL6J-638850.37,14983,0.691760065649126,5.7995399666134935,4.878885727301946,6.6000000000000005,5.773221199130776,4.756310052747437,6.6000000000000005,179,7.369223017066453,3.25390282600775,5.951373177187849,TH,LH,LH,0
1017092617101780562-1,C57BL6J-638850.38,14956,0.668431891164551,4.992884689848176,5.006672360063283,6.800000000000001,5.121462775345472,4.908571202125823,6.800000000000001,179,7.153847688544856,3.4012991472630323,5.29165154358533,TH,LH,LH,1
1017092617101560704,C57BL6J-638850.38,14956,0.583967814727725,5.9865099935121,4.435408683191537,6.800000000000001,6.11784441219924,4.454873181095807,6.800000000000001,179,7.2321251965944,2.920042280500061,6.2933963100947246,TH,LH,LH,1
1017092617101560768,C57BL6J-638850.38,14956,0.656370712358008,5.96120793402124,4.472980829620036,6.800000000000001,6.120738322291418,4.4850762136972255,6.800000000000001,179,7.229382922075569,2.9501563617604054,6.30411774966286,TH,LH,LH,1
1017092617101560791,C57BL6J-638850.38,14983,0.511481323151936,5.771354950583885,4.51565578806807,6.800000000000001,5.948600554835468,4.514572828041709,6.800000000000001,179,7.220562910530963,2.983841718423862,6.120232208518198,TH,LH,LH,0
1017092617101560826,C57BL6J-638850.38,14956,0.536728425623146,5.828193514581425,4.51778396697187,6.800000000000001,6.015833793615218,4.522601566331409,6.800000000000001,179,7.221581882630477,2.993916947648248,6.189768105699406,TH,LH,LH,1
1017092617101560856,C57BL6J-638850.38,14956,0.665893234911268,5.765139643287779,4.549625403808927,6.800000000000001,5.93446542670391,4.549047917382218,6.800000000000001,179,7.21697995250701,3.017601625886316,6.114938298295884,TH,LH,LH,0
1017092617101800367-1,C57BL6J-638850.38,14956,0.591790129958928,5.937606679509512,4.781919310693325,6.800000000000001,6.109738501345571,4.874610538872453,6.800000000000001,179,7.1839178639410015,3.393257038781285,6.287760283096191,TH,LH,LH,2
1017092617101800408,C57BL6J-638850.38,14977,0.544754138872396,5.6896397366282,4.851316563949727,6.800000000000001,5.762918419324137,4.837614953559024,6.800000000000001,179,7.179403237612824,3.338063013056553,5.943242524257048,TH,LH,LH,1
1019171907101640746-1,C57BL6J-638850.37,14956,0.584320862598568,4.751152048519889,4.763577526371468,6.6000000000000005,4.949595791725637,4.599575747678236,6.6000000000000005,179,7.363747102852734,3.0631803842399385,5.10561987447269,TH,LH,LH,1
1019171907101680620-1,C57BL6J-638850.40,14956,0.588876165440791,5.823173909623348,4.619862578789663,7.2,5.858104437957202,4.679008999099064,7.2,179,6.838696648147891,3.1539831496367445,6.034407175351985,TH,LH,LH,1
1019171907101960492,C57BL6J-638850.43,14962,0.648273629851664,5.790367876589649,4.9298865849246285,7.800000000000001,5.806840630453754,4.960410962831592,7.800000000000001,179,6.263506566642556,3.453459240554996,5.977311211965886,TH,LH,LH,0
1019171907102040307-1,C57BL6J-638850.40,14852,0.537266940564513,4.995040849470299,4.617231709831122,7.2,5.043947821474104,4.659332035719372,7.2,179,6.818971120740136,3.109086774434603,5.20755433619441,TH,LH,LH,2
1019171906102190826,C57BL6J-638850.42,14865,0.658682387476561,6.033771420108165,4.44042876061352,7.6,5.901960926728081,4.752183498348124,7.6,179,6.470673971356895,3.225473278227217,6.078970466133292,TH,LH,LH,1
1019171906102190899,C57BL6J-638850.42,14865,0.617804045298514,6.062803670089761,4.4796022054421885,7.6,5.947166041265257,4.781640113726414,7.6,179,6.468263568337055,3.2609707898126032,6.1196042673534965,TH,LH,LH,0
1019171907101790171-2,C57BL6J-638850.43,14865,0.704856668813979,5.129264841743703,4.950132114738446,7.800000000000001,5.102323199188773,4.948868926271125,7.800000000000001,179,6.246436942414564,3.417308669053865,5.271121766437891,TH,LH,LH,0
